# Tx Location: [-1.0, 2.0, 1.5]
# Rx Positions: [[-7, 8, 1.5], [0, 8, 1.5], [7, 8, 1.5], [9, 0, 1.5], [-9, 0, 1.5], [-7, -8, 1.5], [0, -8, 1.5], [7, -8, 1.5]]
# Rx Orientations: [[-0.7853981633974483, 0, 0], [-1.5707963267948966, 0, 0], [-2.356194490192345, 0, 0], [3.141592653589793, 0, 0], [0, 0, 0], [0.7853981633974483, 0, 0], [1.5707963267948966, 0, 0], [2.356194490192345, 0, 0]]
trial_id,receiver,path_index,delay,angle
0,0,0,2.9145728643216075e-08,-0.02632619542114356
0,0,1,5.829145728643215e-08,0.4475453221594399
0,0,2,7.537688442211055e-08,-0.27203735268514984
0,0,3,1.2261306532663315e-07,0.41244372826458164
0,1,0,2.2110552763819092e-08,-0.1842833679480047
0,1,1,4.723618090452261e-08,-0.06142778931600157
0,1,2,5.929648241206029e-08,1.289983575636032
0,1,3,9.145728643216079e-08,-1.4830423420577514
0,2,0,3.618090452261306e-08,-0.1667325710005758
0,2,1,7.336683417085427e-08,-0.465096119106869
0,2,2,8.241206030150752e-08,-0.2193849618428627
0,3,0,3.618090452261306e-08,0.37734213436972364
0,4,0,2.8140703517587935e-08,0.2193849618428625
0,4,1,9.246231155778893e-08,-0.7985612611080201
0,5,0,8.341708542713566e-08,-0.008775398473714668
0,6,0,3.417085427135678e-08,-0.09652938321085958
0,6,1,6.030150753768843e-08,-0.20183416489543382
0,7,0,6.130653266331657e-08,-0.27203735268514984
1,0,0,2.9145728643216075e-08,-0.02632619542114356
1,0,1,5.829145728643215e-08,0.4475453221594399
1,0,2,1.2261306532663315e-07,0.37734213436972364
1,0,3,1.236180904522613e-07,-0.35979133742229474
1,1,0,2.2110552763819092e-08,-0.1842833679480047
1,1,1,4.824120603015075e-08,-0.06142778931600157
1,1,2,5.929648241206029e-08,1.3250851695308903
1,1,3,9.145728643216079e-08,1.3075343725834614
1,2,0,3.618090452261306e-08,-0.1667325710005758
1,2,1,7.437185929648241e-08,-0.500197713001727
1,2,2,8.241206030150752e-08,-0.20183416489543382
1,3,0,3.618090452261306e-08,0.37734213436972364
1,4,0,2.7135678391959797e-08,0.2369357587902916
1,4,1,9.246231155778893e-08,-0.763459667213162
1,5,0,8.341708542713566e-08,0.008775398473714446
1,6,0,3.417085427135678e-08,0.02632619542114334
1,6,1,6.030150753768843e-08,-0.1667325710005758
1,7,0,6.130653266331657e-08,-0.27203735268514984
2,0,0,2.9145728643216075e-08,-0.02632619542114356
2,0,1,5.829145728643215e-08,0.4475453221594399
2,0,2,6.331658291457286e-08,-0.30713894658000784
2,1,0,2.2110552763819092e-08,-0.1842833679480047
2,1,1,4.824120603015075e-08,-0.07897858626343068
2,1,2,5.929648241206029e-08,1.2548819817411743
2,1,3,9.246231155778893e-08,-1.4479407481628934
2,2,0,3.0150753768844217e-09,-0.1667325710005758
2,2,1,3.618090452261306e-08,-0.1667325710005758
2,2,2,7.839195979899497e-08,0.6932564794234457
2,2,3,8.341708542713566e-08,-0.20183416489543382
2,3,0,3.618090452261306e-08,0.39489293131715275
2,4,0,2.7135678391959797e-08,0.2720373526851496
2,4,1,9.246231155778893e-08,-0.7810104641605911
2,5,0,8.341708542713566e-08,0.008775398473714446
2,6,0,3.316582914572864e-08,-0.02632619542114356
2,6,1,6.030150753768843e-08,-0.13163097710571758
2,7,0,6.130653266331657e-08,-0.27203735268514984
3,0,0,2.9145728643216075e-08,-0.02632619542114356
3,0,1,5.829145728643215e-08,0.4475453221594399
3,0,2,5.829145728643215e-08,-0.30713894658000784
3,1,0,2.2110552763819092e-08,-0.20183416489543382
