# Tx Location: [-1.0, -4.0, 1.5]
# Rx Positions: [[-7, 8, 1.5], [0, 8, 1.5], [7, 8, 1.5], [9, 0, 1.5], [-9, 0, 1.5], [-7, -8, 1.5], [0, -8, 1.5], [7, -8, 1.5]]
# Rx Orientations: [[-0.7853981633974483, 0, 0], [-1.5707963267948966, 0, 0], [-2.356194490192345, 0, 0], [3.141592653589793, 0, 0], [0, 0, 0], [0.7853981633974483, 0, 0], [1.5707963267948966, 0, 0], [2.356194490192345, 0, 0]]
trial_id,receiver,path_index,delay,angle
0,0,0,4.5226130653266325e-08,-0.32468974352743674
0,0,1,1.1457286432160802e-07,-0.27203735268514984
0,1,0,4.120603015075376e-08,-0.06142778931600157
0,1,1,6.030150753768843e-08,-0.8512136519503071
0,1,2,7.638190954773869e-08,0.37734213436972364
0,3,0,6.331658291457286e-08,1.009170824477168
0,4,0,3.0150753768844216e-08,-0.465096119106869
0,4,1,4.6231155778894466e-08,-0.32468974352743674
0,4,2,6.030150753768843e-08,-1.0793740122668842
0,5,0,2.4120603015075374e-08,-0.20183416489543382
0,5,1,5.226130653266331e-08,0.39489293131715275
0,5,2,6.532663316582914e-08,0.18428336794800448
0,5,3,1.3768844221105525e-07,1.1144756061617422
0,5,4,1.386934673366834e-07,0.1667325710005756
0,6,0,1.4070351758793967e-08,0.2369357587902916
0,6,1,4.6231155778894466e-08,0.2193849618428625
0,6,2,5.025125628140703e-08,-0.4475453221594399
0,6,3,6.532663316582914e-08,0.79856126110802
0,7,0,3.0150753768844216e-08,0.3071389465800076
0,7,1,6.030150753768843e-08,-0.32468974352743674
1,0,0,8.040201005025125e-09,-0.30713894658000784
1,0,1,4.5226130653266325e-08,-0.32468974352743674
1,0,2,1.1457286432160802e-07,-0.20183416489543382
1,1,0,4.22110552763819e-08,-0.07897858626343068
1,1,1,6.030150753768843e-08,-0.8512136519503071
1,1,2,7.638190954773869e-08,0.37734213436972364
1,3,0,6.331658291457286e-08,0.9916200275297391
1,4,0,3.0150753768844216e-08,-0.465096119106869
1,4,1,4.6231155778894466e-08,-0.32468974352743674
1,4,2,5.5276381909547735e-08,0.39489293131715275
1,4,3,6.030150753768843e-08,-1.0793740122668842
1,5,0,2.0100502512562813e-08,0.5352993068965848
1,5,1,2.4120603015075374e-08,-0.20183416489543382
1,5,2,5.226130653266331e-08,0.39489293131715275
1,5,3,6.4321608040201e-08,0.18428336794800448
1,5,4,1.3969849246231153e-07,0.14918177405314648
1,6,0,1.4070351758793967e-08,0.2369357587902916
1,6,1,4.6231155778894466e-08,0.2018341648954336
1,6,2,4.924623115577889e-08,-0.465096119106869
1,6,3,6.4321608040201e-08,0.8161120580554488
1,7,0,3.0150753768844216e-08,0.3071389465800076
1,7,1,6.030150753768843e-08,-0.32468974352743674
2,0,0,4.5226130653266325e-08,-0.32468974352743674
2,0,1,1.1457286432160802e-07,-0.23693575879029183
2,1,0,4.22110552763819e-08,-0.06142778931600157
2,1,1,6.030150753768843e-08,-0.8512136519503071
2,1,2,7.638190954773869e-08,0.37734213436972364
2,3,0,6.331658291457286e-08,1.009170824477168
2,4,0,3.0150753768844216e-08,-0.465096119106869
2,4,1,4.5226130653266325e-08,-0.32468974352743674
2,4,2,6.030150753768843e-08,-1.0793740122668842
2,5,0,2.0100502512562813e-08,0.5352993068965848
2,5,1,2.4120603015075374e-08,-0.20183416489543382
2,5,2,5.226130653266331e-08,0.39489293131715275
2,5,3,6.4321608040201e-08,0.2018341648954336
2,5,4,1.386934673366834e-07,0.13163097710571758
2,6,0,1.4070351758793967e-08,0.2369357587902916
2,6,1,4.6231155778894466e-08,0.2193849618428625
2,6,2,4.924623115577889e-08,-0.4475453221594399
2,6,3,6.4321608040201e-08,0.79856126110802
2,7,0,3.0150753768844216e-08,0.3246897435274365
2,7,1,6.030150753768843e-08,-0.32468974352743674
3,0,0,4.5226130653266325e-08,-0.32468974352743674
3,0,1,1.1557788944723616e-07,-0.23693575879029183
3,0,2,1.4773869346733666e-07,-0.28958814963257873
3,1,0,4.22110552763819e-08,-0.02632619542114356
3,1,1,6.030150753768843e-08,-0.8512136519503071
3,1,2,7.638190954773869e-08,0.37734213436972364
3,3,0,6.331658291457286e-08,0.9916200275297391
3,4,0,3.0150753768844216e-08,-0.465096119106869
3,4,1,4.6231155778894466e-08,-0.32468974352743674
3,4,2,5.929648241206029e-08,-1.0793740122668842
3,4,3,8.643216080402009e-08,-0.11408018015828869
3,5,0,1.9095477386934672e-08,0.5352993068965848
3,5,1,2.4120603015075374e-08,-0.20183416489543382
3,5,2,5.226130653266331e-08,0.39489293131715275
3,5,3,6.532663316582914e-08,0.18428336794800448
3,5,4,1.3768844221105525e-07,0.18428336794800448
3,6,0,1.4070351758793967e-08,0.2369357587902916
3,6,1,4.6231155778894466e-08,0.2193849618428625
3,6,2,4.924623115577889e-08,-0.4475453221594399
3,6,3,6.4321608040201e-08,0.79856126110802
3,7,0,3.0150753768844216e-08,0.3071389465800076
3,7,1,6.030150753768843e-08,-0.32468974352743674
4,0,0,4.4221105527638184e-08,-0.32468974352743674
4,0,1,1.1457286432160802e-07,-0.23693575879029183
4,0,2,1.4773869346733666e-07,-0.32468974352743674
4,1,0,4.120603015075376e-08,-0.07897858626343068
4,1,1,6.030150753768843e-08,-0.8687644488977362
4,1,2,7.638190954773869e-08,0.37734213436972364
4,3,0,6.331658291457286e-08,0.9740692305823102
4,4,0,3.0150753768844216e-08,-0.465096119106869
4,4,1,4.6231155778894466e-08,-0.30713894658000784
4,4,2,6.030150753768843e-08,-1.0793740122668842
4,5,0,2.4120603015075374e-08,-0.20183416489543382
4,5,1,3.7185929648241203e-08,-0.39489293131715275
4,5,2,5.226130653266331e-08,0.39489293131715275
4,5,3,6.532663316582914e-08,0.18428336794800448
4,5,4,1.386934673366834e-07,0.13163097710571758
4,6,0,1.4070351758793967e-08,0.2369357587902916
4,6,1,4.723618090452261e-08,0.2193849618428625
4,6,2,5.025125628140703e-08,-0.4475453221594399
4,6,3,6.4321608040201e-08,0.79856126110802
4,7,0,3.0150753768844216e-08,0.3246897435274365
4,7,1,6.030150753768843e-08,-0.32468974352743674
5,0,0,4.5226130653266325e-08,-0.32468974352743674
5,0,1,1.1356783919597988e-07,-1.3601867634257485
5,0,2,1.165829145728643e-07,-0.2544865557377207
5,1,0,4.22110552763819e-08,-0.02632619542114356
5,1,1,6.030150753768843e-08,-0.8512136519503071
5,1,2,7.638190954773869e-08,0.37734213436972364
5,3,0,6.331658291457286e-08,0.9916200275297391
5,4,0,3.0150753768844216e-08,-0.465096119106869
5,4,1,4.6231155778894466e-08,-0.30713894658000784
5,4,2,6.030150753768843e-08,-1.0793740122668842
5,5,0,2.0100502512562813e-08,0.5352993068965848
5,5,1,2.4120603015075374e-08,-0.20183416489543382
5,5,2,5.226130653266331e-08,0.39489293131715275
5,5,3,6.532663316582914e-08,0.18428336794800448
5,5,4,1.3768844221105525e-07,0.13163097710571758
5,6,0,1.4070351758793967e-08,0.2369357587902916
5,6,1,4.723618090452261e-08,0.2193849618428625
5,6,2,5.025125628140703e-08,-0.4475453221594399
5,6,3,6.532663316582914e-08,0.79856126110802
5,7,0,3.0150753768844216e-08,0.3246897435274365
5,7,1,6.030150753768843e-08,-0.32468974352743674
6,0,0,4.5226130653266325e-08,-0.32468974352743674
6,0,1,1.1457286432160802e-07,-0.2193849618428627
6,1,0,4.22110552763819e-08,-0.02632619542114356
6,1,1,5.929648241206029e-08,-0.8336628550028781
6,1,2,7.638190954773869e-08,0.37734213436972364
6,3,0,6.331658291457286e-08,0.9916200275297391
6,4,0,3.0150753768844216e-08,-0.465096119106869
6,4,1,4.5226130653266325e-08,-0.34224054047486585
6,4,2,5.929648241206029e-08,-1.0793740122668842
6,4,3,5.929648241206029e-08,0.39489293131715275
6,5,0,2.3115577889447233e-08,0.5177485099491559
6,5,1,2.4120603015075374e-08,-0.20183416489543382
6,5,2,5.226130653266331e-08,0.39489293131715275
6,5,3,6.532663316582914e-08,0.18428336794800448
6,5,4,1.386934673366834e-07,0.11408018015828847
6,6,0,1.4070351758793967e-08,0.2369357587902916
6,6,1,4.6231155778894466e-08,0.2018341648954336
6,6,2,4.924623115577889e-08,-0.465096119106869
6,6,3,6.532663316582914e-08,0.79856126110802
6,7,0,3.0150753768844216e-08,0.3071389465800076
6,7,1,6.030150753768843e-08,-0.32468974352743674
7,0,0,4.5226130653266325e-08,-0.32468974352743674
7,0,1,1.1356783919597988e-07,-0.23693575879029183
7,1,0,4.120603015075376e-08,-0.09652938321085958
7,1,1,6.030150753768843e-08,-0.8512136519503071
7,1,2,7.638190954773869e-08,0.37734213436972364
7,3,0,6.331658291457286e-08,0.9916200275297391
7,4,0,3.0150753768844216e-08,-0.465096119106869
7,4,1,4.6231155778894466e-08,-0.32468974352743674
7,4,2,6.030150753768843e-08,-1.0793740122668842
7,5,0,2.4120603015075374e-08,-0.20183416489543382
7,5,1,3.8190954773869344e-08,-0.39489293131715275
7,5,2,5.226130653266331e-08,0.39489293131715275
7,5,3,6.532663316582914e-08,0.18428336794800448
7,5,4,1.386934673366834e-07,0.2018341648954336
7,6,0,1.4070351758793967e-08,0.2369357587902916
7,6,1,4.723618090452261e-08,0.2018341648954336
7,6,2,4.924623115577889e-08,-0.4826469160542979
7,6,3,6.4321608040201e-08,0.8161120580554488
7,7,0,3.0150753768844216e-08,0.3071389465800076
7,7,1,6.030150753768843e-08,-0.32468974352743674
8,0,0,4.5226130653266325e-08,-0.32468974352743674
8,0,1,1.165829145728643e-07,-0.23693575879029183
8,0,2,1.4974874371859294e-07,-0.32468974352743674
8,1,0,4.22110552763819e-08,-0.09652938321085958
8,1,1,6.030150753768843e-08,-0.8512136519503071
8,1,2,7.638190954773869e-08,0.37734213436972364
8,3,0,6.331658291457286e-08,0.9740692305823102
8,4,0,3.0150753768844216e-08,-0.465096119106869
8,4,1,4.6231155778894466e-08,-0.32468974352743674
8,4,2,6.030150753768843e-08,-1.0793740122668842
8,5,0,2.4120603015075374e-08,-0.20183416489543382
8,5,1,5.226130653266331e-08,0.39489293131715275
8,5,2,6.532663316582914e-08,0.18428336794800448
8,5,3,1.0351758793969848e-07,0.2369357587902916
8,5,4,1.386934673366834e-07,0.2018341648954336
8,6,0,1.4070351758793967e-08,0.2369357587902916
8,6,1,4.6231155778894466e-08,0.2018341648954336
8,6,2,4.924623115577889e-08,-0.465096119106869
8,6,3,6.4321608040201e-08,0.8161120580554488
8,7,0,3.0150753768844216e-08,0.3246897435274365
8,7,1,6.030150753768843e-08,-0.32468974352743674
9,0,0,4.0201005025125626e-08,1.4479407481628934
9,0,1,4.5226130653266325e-08,-0.32468974352743674
9,0,2,1.1457286432160802e-07,-0.27203735268514984
9,1,0,4.120603015075376e-08,-0.09652938321085958
9,1,1,6.030150753768843e-08,-0.8512136519503071
9,1,2,7.638190954773869e-08,0.37734213436972364
9,3,0,6.331658291457286e-08,1.009170824477168
9,4,0,3.0150753768844216e-08,-0.465096119106869
9,4,1,4.5226130653266325e-08,-0.32468974352743674
9,4,2,6.030150753768843e-08,-1.0793740122668842
9,4,3,8.341708542713566e-08,-0.2544865557377207
9,5,0,2.4120603015075374e-08,-0.20183416489543382
9,5,1,5.226130653266331e-08,0.39489293131715275
9,5,2,6.4321608040201e-08,0.18428336794800448
9,5,3,7.035175879396984e-08,-0.5528501038440139
9,5,4,1.386934673366834e-07,0.1667325710005756
9,6,0,1.4070351758793967e-08,0.2369357587902916
9,6,1,4.6231155778894466e-08,0.2193849618428625
9,6,2,4.924623115577889e-08,-0.4475453221594399
9,6,3,6.4321608040201e-08,0.8161120580554488
9,7,0,3.0150753768844216e-08,0.3071389465800076
9,7,1,6.030150753768843e-08,-0.32468974352743674
