# Tx Location: [7.0, 0.0, 1.5]
# Rx Positions: [[-7, 8, 1.5], [0, 8, 1.5], [7, 8, 1.5], [9, 0, 1.5], [-9, 0, 1.5], [-7, -8, 1.5], [0, -8, 1.5], [7, -8, 1.5]]
# Rx Orientations: [[-0.7853981633974483, 0, 0], [-1.5707963267948966, 0, 0], [-2.356194490192345, 0, 0], [3.141592653589793, 0, 0], [0, 0, 0], [0.7853981633974483, 0, 0], [1.5707963267948966, 0, 0], [2.356194490192345, 0, 0]]
trial_id,receiver,path_index,delay,angle
0,1,0,3.618090452261306e-08,0.710807276370875
0,1,1,5.929648241206029e-08,0.34224054047486563
0,2,0,2.6130653266331656e-08,0.8161120580554488
0,2,1,3.7185929648241203e-08,0.3597913374222945
0,2,2,6.532663316582914e-08,-0.2544865557377207
0,2,3,7.537688442211055e-08,0.5704009007914426
0,3,0,6.0301507537688435e-09,-0.008775398473714668
0,3,1,4.0201005025125626e-08,-1.0267216214245973
0,3,2,1.0452261306532662e-07,0.008775398473714446
0,4,0,5.4271356783919594e-08,0.06142778931600135
0,5,0,6.130653266331657e-08,-0.07897858626343068
0,6,0,8.643216080402009e-08,1.079374012266884
0,7,0,2.6130653266331656e-08,-0.763459667213162
0,7,1,6.633165829145728e-08,-0.41244372826458187
0,7,2,1.0050251256281406e-07,0.5528501038440137
1,1,0,3.618090452261306e-08,0.710807276370875
1,1,1,5.929648241206029e-08,0.3071389465800076
1,2,0,2.6130653266331656e-08,0.8161120580554488
1,2,1,3.7185929648241203e-08,0.3597913374222945
1,2,2,6.532663316582914e-08,-0.2544865557377207
1,2,3,7.537688442211055e-08,0.5704009007914426
1,3,0,6.0301507537688435e-09,-0.008775398473714668
1,3,1,4.0201005025125626e-08,-1.0618232153194551
1,3,2,1.0452261306532662e-07,0.008775398473714446
1,4,0,5.4271356783919594e-08,0.06142778931600135
1,5,0,6.130653266331657e-08,-0.07897858626343068
1,6,0,8.643216080402009e-08,1.079374012266884
1,7,0,2.7135678391959797e-08,-0.745908870265733
1,7,1,6.633165829145728e-08,-0.35979133742229474
1,7,2,1.0050251256281406e-07,0.5352993068965848
2,1,0,3.618090452261306e-08,0.710807276370875
2,1,1,5.728643216080401e-08,0.34224054047486563
2,2,0,2.6130653266331656e-08,0.8161120580554488
2,2,1,3.7185929648241203e-08,0.3597913374222945
2,2,2,6.532663316582914e-08,-0.2544865557377207
2,2,3,7.537688442211055e-08,0.5704009007914426
2,3,0,6.0301507537688435e-09,0.008775398473714446
2,3,1,4.0201005025125626e-08,-0.9916200275297392
2,3,2,1.0452261306532662e-07,0.008775398473714446
2,4,0,5.4271356783919594e-08,0.06142778931600135
2,5,0,6.130653266331657e-08,-0.07897858626343068
2,6,0,8.643216080402009e-08,1.079374012266884
2,7,0,2.7135678391959797e-08,-0.7985612611080201
2,7,1,6.733668341708542e-08,-0.42999452521201076
2,7,2,9.949748743718592e-08,0.5352993068965848
3,1,0,3.618090452261306e-08,0.6932564794234457
3,1,1,5.728643216080401e-08,0.37734213436972364
3,2,0,2.6130653266331656e-08,0.8161120580554488
3,2,1,3.7185929648241203e-08,0.3597913374222945
3,2,2,6.532663316582914e-08,-0.2544865557377207
3,2,3,7.537688442211055e-08,0.5528501038440137
3,3,0,6.0301507537688435e-09,0.008775398473714446
3,3,1,4.120603015075376e-08,-0.9916200275297392
3,3,2,1.0452261306532662e-07,0.008775398473714446
3,4,0,5.4271356783919594e-08,0.06142778931600135
3,5,0,6.130653266331657e-08,-0.07897858626343068
3,6,0,8.643216080402009e-08,1.079374012266884
3,7,0,2.6130653266331656e-08,-0.7810104641605911
3,7,1,6.633165829145728e-08,-0.42999452521201076
3,7,2,1.0050251256281406e-07,0.5352993068965848
