# Tx Location: [3.0, 2.0, 1.5]
# Rx Positions: [[-7, 8, 1.5], [7, 8, 1.5], [-7, -8, 1.5], [7, -8, 1.5], [-9, 0, 1.5], [9, 0, 1.5]]
# Rx Orientations: [[-0.7853981633974483, 0, 0], [-2.356194490192345, 0, 0], [0.7853981633974483, 0, 0], [2.356194490192345, 0, 0], [0, 0, 0], [3.141592653589793, 0, 0]]
trial_id,receiver,path_index,delay,angle
0,0,0,4.723618090452261e-08,0.3246897435274365
0,0,1,7.738693467336683e-08,0.42999452521201054
0,0,2,9.547738693467335e-08,-0.2544865557377207
0,1,0,3.0150753768844216e-08,0.3597913374222945
0,1,1,4.723618090452261e-08,-0.35979133742229474
0,1,2,5.728643216080401e-08,-0.34224054047486585
0,1,3,8.944723618090451e-08,-0.4475453221594399
0,2,0,4.723618090452261e-08,-0.008775398473714668
0,2,1,6.93467336683417e-08,0.09652938321085935
0,2,2,1.1859296482412058e-07,-0.11408018015828869
0,3,0,3.618090452261306e-08,-0.39489293131715275
0,5,0,2.110552763819095e-08,-0.32468974352743674
0,5,1,5.125628140703517e-08,-0.13163097710571758
1,0,0,4.723618090452261e-08,0.34224054047486563
1,0,1,7.738693467336683e-08,0.41244372826458164
1,0,2,8.944723618090451e-08,-0.8161120580554491
1,1,0,3.0150753768844216e-08,0.37734213436972364
1,1,1,4.723618090452261e-08,-0.35979133742229474
1,1,2,5.829145728643215e-08,-0.34224054047486585
1,1,3,8.844221105527637e-08,-0.4826469160542979
1,2,0,4.723618090452261e-08,0.008775398473714446
1,2,1,6.93467336683417e-08,0.09652938321085935
1,2,2,1.1959798994974874e-07,-0.11408018015828869
1,3,0,3.618090452261306e-08,-0.41244372826458187
1,5,0,2.110552763819095e-08,-0.34224054047486585
1,5,1,5.125628140703517e-08,-0.11408018015828869
2,0,0,4.723618090452261e-08,0.34224054047486563
2,0,1,7.738693467336683e-08,0.41244372826458164
2,0,2,8.944723618090451e-08,-0.8863152458451652
2,1,0,2.9145728643216075e-08,0.37734213436972364
2,1,1,4.723618090452261e-08,-0.35979133742229474
2,1,2,5.728643216080401e-08,-0.34224054047486585
2,1,3,8.944723618090451e-08,-0.4475453221594399
2,2,0,4.723618090452261e-08,0.008775398473714446
2,2,1,6.93467336683417e-08,0.09652938321085935
2,2,2,1.1959798994974874e-07,-0.11408018015828869
2,3,0,3.618090452261306e-08,-0.37734213436972386
2,5,0,2.110552763819095e-08,-0.32468974352743674
2,5,1,5.125628140703517e-08,-0.13163097710571758
3,0,0,4.723618090452261e-08,0.34224054047486563
3,0,1,7.738693467336683e-08,0.42999452521201054
3,0,2,9.045226130653265e-08,-0.9038660427925942
3,1,0,2.9145728643216075e-08,0.37734213436972364
3,1,1,4.723618090452261e-08,-0.35979133742229474
3,1,2,5.829145728643215e-08,-0.34224054047486585
3,1,3,8.944723618090451e-08,-0.465096119106869
3,2,0,4.723618090452261e-08,-0.008775398473714668
3,2,1,6.93467336683417e-08,0.07897858626343046
3,2,2,1.1959798994974874e-07,-0.09652938321085958
3,3,0,3.517587939698492e-08,-0.37734213436972386
3,5,0,2.110552763819095e-08,-0.32468974352743674
3,5,1,5.125628140703517e-08,-0.13163097710571758
4,0,0,4.723618090452261e-08,0.3597913374222945
4,0,1,7.738693467336683e-08,0.42999452521201054
4,0,2,9.346733668341707e-08,-0.23693575879029183
4,1,0,3.0150753768844216e-08,0.37734213436972364
4,1,1,4.723618090452261e-08,-0.35979133742229474
4,1,2,5.728643216080401e-08,-0.34224054047486585
4,1,3,8.844221105527637e-08,-0.465096119106869
4,2,0,4.723618090452261e-08,-0.008775398473714668
4,2,1,6.834170854271356e-08,0.11408018015828847
4,2,2,1.1959798994974874e-07,-0.1491817740531467
4,3,0,3.618090452261306e-08,-0.35979133742229474
4,5,0,2.110552763819095e-08,-0.32468974352743674
