# Tx Location: [8.0, -5.0, 1.5]
# Rx Positions: [[-10, 10, 1.5], [10, 10, 1.5], [-10, -10, 1.5], [10, -10, 1.5], [-15, 0, 1.5], [15, 0, 1.5]]
# Rx Orientations: [[-1.0471975511965976, 0, 0], [-2.0943951023931953, 0, 0], [1.0471975511965976, 0, 0], [2.0943951023931953, 0, 0], [0, 0, 0], [3.141592653589793, 0, 0]]
trial_id,receiver,path_index,delay,angle
0,1,0,4.924623115577889e-08,0.41244372826458164
0,1,1,1.0050251256281406e-07,-0.5177485099491559
0,2,0,9.547738693467335e-08,-0.8512136519503071
0,3,0,1.809045226130653e-08,-0.13163097710571758
0,3,1,4.0201005025125626e-08,-0.35979133742229474
0,3,2,5.728643216080401e-08,-0.37734213436972386
0,3,3,8.643216080402009e-08,0.5001977130017266
0,3,4,9.145728643216079e-08,-0.465096119106869
0,5,0,2.9145728643216075e-08,0.6055024946863008
1,1,0,5.025125628140703e-08,0.37734213436972364
1,1,1,1.0050251256281406e-07,-0.535299306896585
1,2,0,9.547738693467335e-08,-0.8687644488977362
1,3,0,1.809045226130653e-08,-0.13163097710571758
1,3,1,4.0201005025125626e-08,-0.35979133742229474
1,3,2,5.728643216080401e-08,-0.37734213436972386
1,3,3,8.643216080402009e-08,0.5528501038440137
1,3,4,8.944723618090451e-08,-0.465096119106869
1,5,0,2.9145728643216075e-08,0.6055024946863008
2,1,0,5.025125628140703e-08,0.34224054047486563
2,1,1,9.949748743718592e-08,-0.500197713001727
2,2,0,9.547738693467335e-08,-0.8687644488977362
2,3,0,1.809045226130653e-08,-0.13163097710571758
2,3,1,4.0201005025125626e-08,-0.35979133742229474
2,3,2,5.728643216080401e-08,-0.37734213436972386
2,3,3,8.643216080402009e-08,0.5352993068965848
2,3,4,8.944723618090451e-08,-0.4475453221594399
2,5,0,2.9145728643216075e-08,0.6055024946863008
3,1,0,5.025125628140703e-08,0.41244372826458164
3,1,1,1.0050251256281406e-07,-0.535299306896585
3,2,0,9.64824120603015e-08,-0.8687644488977362
3,3,0,1.809045226130653e-08,-0.13163097710571758
3,3,1,4.0201005025125626e-08,-0.35979133742229474
3,3,2,5.728643216080401e-08,-0.37734213436972386
3,3,3,8.743718592964823e-08,0.5528501038440137
3,3,4,8.944723618090451e-08,-0.465096119106869
3,5,0,2.9145728643216075e-08,0.6055024946863008
4,1,0,4.924623115577889e-08,0.3597913374222945
4,1,1,1.0050251256281406e-07,-0.535299306896585
4,2,0,9.547738693467335e-08,-0.8687644488977362
4,3,0,1.809045226130653e-08,-0.13163097710571758
4,3,1,4.0201005025125626e-08,-0.35979133742229474
4,3,2,5.728643216080401e-08,-0.37734213436972386
4,3,3,8.643216080402009e-08,0.5352993068965848
4,3,4,8.844221105527637e-08,-0.42999452521201076
4,5,0,2.9145728643216075e-08,0.6055024946863008
5,1,0,5.025125628140703e-08,0.37734213436972364
5,1,1,1.0050251256281406e-07,-0.535299306896585
5,2,0,9.547738693467335e-08,-0.8687644488977362
5,3,0,1.809045226130653e-08,-0.13163097710571758
5,3,1,4.0201005025125626e-08,-0.35979133742229474
5,3,2,5.728643216080401e-08,-0.37734213436972386
5,3,3,8.643216080402009e-08,0.5528501038440137
5,3,4,9.145728643216079e-08,-0.465096119106869
5,5,0,2.9145728643216075e-08,0.6055024946863008
6,1,0,5.025125628140703e-08,0.37734213436972364
6,1,1,1.0050251256281406e-07,-0.500197713001727
6,2,0,9.64824120603015e-08,-0.8512136519503071
6,3,0,1.809045226130653e-08,-0.13163097710571758
6,3,1,4.0201005025125626e-08,-0.35979133742229474
6,3,2,5.728643216080401e-08,-0.37734213436972386
6,3,3,8.643216080402009e-08,0.5352993068965848
6,3,4,8.944723618090451e-08,-0.500197713001727
6,5,0,2.9145728643216075e-08,0.6055024946863008
7,1,0,4.924623115577889e-08,0.41244372826458164
7,1,1,1.0050251256281406e-07,-0.500197713001727
7,2,0,9.547738693467335e-08,-0.8863152458451652
7,3,0,1.809045226130653e-08,-0.13163097710571758
7,3,1,4.0201005025125626e-08,-0.35979133742229474
7,3,2,5.728643216080401e-08,-0.37734213436972386
7,3,3,8.643216080402009e-08,0.5528501038440137
7,3,4,9.045226130653265e-08,-0.4475453221594399
7,5,0,2.9145728643216075e-08,0.6055024946863008
8,1,0,4.924623115577889e-08,0.37734213436972364
8,1,1,9.949748743718592e-08,-0.535299306896585
8,2,0,9.547738693467335e-08,-0.8863152458451652
8,3,0,1.809045226130653e-08,-0.13163097710571758
8,3,1,4.0201005025125626e-08,-0.35979133742229474
8,3,2,5.728643216080401e-08,-0.37734213436972386
8,3,3,8.643216080402009e-08,0.5528501038440137
8,3,4,8.944723618090451e-08,-0.41244372826458187
8,5,0,2.9145728643216075e-08,0.6055024946863008
9,1,0,4.924623115577889e-08,0.39489293131715275
9,1,1,1.0050251256281406e-07,-0.5177485099491559
9,2,0,9.547738693467335e-08,-0.9038660427925942
9,3,0,1.809045226130653e-08,-0.13163097710571758
9,3,1,4.0201005025125626e-08,-0.35979133742229474
9,3,2,5.728643216080401e-08,-0.37734213436972386
9,3,3,8.643216080402009e-08,0.5177485099491559
9,3,4,8.844221105527637e-08,-0.465096119106869
9,5,0,2.9145728643216075e-08,0.6055024946863008
