# Tx Location: [-3.0, 2.0, 1.5]
# Rx Positions: [[-7, 8, 1.5], [7, 8, 1.5], [-7, -8, 1.5], [7, -8, 1.5]]
# Rx Orientations: [[-0.7853981633974483, 0, 0], [-2.356194490192345, 0, 0], [0.7853981633974483, 0, 0], [2.356194490192345, 0, 0]]
trial_id,receiver,path_index,delay,angle
0,0,0,2.3115577889447233e-08,-0.20183416489543382
0,0,1,3.115577889447236e-08,0.938967636687452
0,0,2,6.030150753768843e-08,-0.34224054047486585
0,0,3,6.532663316582914e-08,0.41244372826458164
0,1,0,3.9195979899497485e-08,-0.23693575879029183
0,1,1,7.537688442211055e-08,-0.5177485099491559
0,1,2,1.065326633165829e-07,-0.535299306896585
0,2,0,3.618090452261306e-08,0.41244372826458164
0,2,1,5.728643216080401e-08,0.2544865557377205
0,3,0,6.130653266331657e-08,-0.2193849618428627
0,3,1,7.236180904522612e-08,0.3071389465800076
