# Tx Location: [1.0, 2.0, 1.5]
# Rx Positions: [[-7, 8, 1.5], [7, 8, 1.5], [-7, -8, 1.5], [7, -8, 1.5]]
# Rx Orientations: [[-0.7853981633974483, 0, 0], [-2.356194490192345, 0, 0], [0.7853981633974483, 0, 0], [2.356194490192345, 0, 0]]
trial_id,receiver,path_index,delay,angle
0,0,0,3.7185929648241203e-08,-0.008775398473714668
0,0,1,5.4271356783919594e-08,0.39489293131715275
0,1,0,2.8140703517587935e-08,-0.008775398473714668
0,1,1,4.22110552763819e-08,-0.28958814963257873
0,1,2,6.633165829145728e-08,-0.37734213436972386
0,1,3,6.633165829145728e-08,0.37734213436972364
0,2,0,4.321608040201004e-08,0.11408018015828847
0,2,1,7.336683417085427e-08,0.02632619542114334
0,3,0,3.9195979899497485e-08,-0.2544865557377207
0,3,1,7.035175879396984e-08,-0.2193849618428627
0,3,2,7.035175879396984e-08,0.6230532916337297
1,0,0,3.8190954773869344e-08,0.008775398473714446
1,0,1,5.4271356783919594e-08,0.41244372826458164
1,1,0,2.8140703517587935e-08,0.008775398473714446
1,1,1,4.22110552763819e-08,-0.28958814963257873
1,1,2,6.633165829145728e-08,-0.35979133742229474
1,1,3,8.44221105527638e-08,0.8512136519503071
1,2,0,4.321608040201004e-08,0.11408018015828847
1,2,1,7.336683417085427e-08,0.02632619542114334
1,3,0,3.9195979899497485e-08,-0.2544865557377207
1,3,1,6.93467336683417e-08,-0.2193849618428627
1,3,2,7.035175879396984e-08,0.6055024946863008
2,0,0,3.7185929648241203e-08,0.008775398473714446
2,0,1,5.4271356783919594e-08,0.39489293131715275
2,1,0,2.8140703517587935e-08,0.008775398473714446
2,1,1,4.22110552763819e-08,-0.28958814963257873
2,1,2,6.532663316582914e-08,0.37734213436972364
2,1,3,6.633165829145728e-08,-0.37734213436972386
2,2,0,4.321608040201004e-08,0.11408018015828847
2,2,1,7.336683417085427e-08,0.02632619542114334
2,3,0,3.9195979899497485e-08,-0.2544865557377207
2,3,1,6.93467336683417e-08,-0.23693575879029183
2,3,2,6.93467336683417e-08,0.5879516977388719
3,0,0,3.7185929648241203e-08,0.008775398473714446
3,0,1,5.4271356783919594e-08,0.39489293131715275
3,1,0,2.8140703517587935e-08,-0.008775398473714668
3,1,1,4.22110552763819e-08,-0.28958814963257873
3,1,2,6.4321608040201e-08,1.1846787939514583
3,1,3,6.633165829145728e-08,-0.35979133742229474
3,2,0,4.321608040201004e-08,0.11408018015828847
3,2,1,7.336683417085427e-08,0.008775398473714446
3,3,0,3.9195979899497485e-08,-0.2544865557377207
3,3,1,7.035175879396984e-08,-0.2193849618428627
3,3,2,7.135678391959798e-08,0.5704009007914426
4,0,0,3.8190954773869344e-08,0.008775398473714446
4,0,1,5.4271356783919594e-08,0.39489293131715275
4,1,0,2.8140703517587935e-08,-0.008775398473714668
4,1,1,4.22110552763819e-08,-0.28958814963257873
4,1,2,6.633165829145728e-08,-0.35979133742229474
4,1,3,1.1557788944723616e-07,-0.41244372826458187
4,2,0,4.321608040201004e-08,0.11408018015828847
4,2,1,7.336683417085427e-08,0.02632619542114334
4,3,0,3.9195979899497485e-08,-0.2544865557377207
4,3,1,6.834170854271356e-08,0.6055024946863008
4,3,2,7.035175879396984e-08,-0.2193849618428627
5,0,0,3.8190954773869344e-08,0.008775398473714446
5,0,1,5.4271356783919594e-08,0.39489293131715275
5,1,0,2.8140703517587935e-08,0.008775398473714446
5,1,1,4.22110552763819e-08,-0.28958814963257873
5,1,2,6.633165829145728e-08,-0.35979133742229474
5,1,3,7.939698492462311e-08,0.2544865557377205
5,2,0,4.22110552763819e-08,0.11408018015828847
5,2,1,7.336683417085427e-08,0.02632619542114334
5,3,0,3.9195979899497485e-08,-0.2544865557377207
5,3,1,6.93467336683417e-08,0.6406040885811586
5,3,2,7.035175879396984e-08,-0.2193849618428627
6,0,0,3.7185929648241203e-08,0.008775398473714446
6,0,1,5.4271356783919594e-08,0.39489293131715275
6,1,0,2.8140703517587935e-08,-0.008775398473714668
6,1,1,4.22110552763819e-08,-0.28958814963257873
6,1,2,6.633165829145728e-08,-0.37734213436972386
6,1,3,6.633165829145728e-08,0.37734213436972364
6,2,0,4.321608040201004e-08,0.11408018015828847
6,2,1,7.336683417085427e-08,0.02632619542114334
6,3,0,3.9195979899497485e-08,-0.2544865557377207
6,3,1,6.93467336683417e-08,0.5879516977388719
6,3,2,7.035175879396984e-08,-0.23693575879029183
7,0,0,3.7185929648241203e-08,0.008775398473714446
7,0,1,5.4271356783919594e-08,0.39489293131715275
7,1,0,2.8140703517587935e-08,-0.008775398473714668
7,1,1,4.22110552763819e-08,-0.28958814963257873
7,1,2,6.4321608040201e-08,0.37734213436972364
7,1,3,6.633165829145728e-08,-0.37734213436972386
7,2,0,4.321608040201004e-08,0.11408018015828847
7,2,1,7.336683417085427e-08,0.02632619542114334
7,3,0,3.9195979899497485e-08,-0.2544865557377207
7,3,1,7.035175879396984e-08,-0.2193849618428627
7,3,2,7.035175879396984e-08,0.6230532916337297
8,0,0,3.8190954773869344e-08,0.008775398473714446
8,0,1,5.4271356783919594e-08,0.39489293131715275
8,1,0,2.8140703517587935e-08,0.008775398473714446
8,1,1,4.22110552763819e-08,-0.28958814963257873
8,1,2,6.633165829145728e-08,-0.35979133742229474
8,1,3,7.035175879396984e-08,0.37734213436972364
8,2,0,4.321608040201004e-08,0.11408018015828847
8,2,1,7.336683417085427e-08,0.02632619542114334
8,3,0,3.9195979899497485e-08,-0.23693575879029183
8,3,1,6.93467336683417e-08,-0.2193849618428627
8,3,2,7.236180904522612e-08,0.6230532916337297
9,0,0,3.8190954773869344e-08,-0.008775398473714668
9,0,1,5.4271356783919594e-08,0.39489293131715275
9,1,0,2.8140703517587935e-08,-0.008775398473714668
9,1,1,4.22110552763819e-08,-0.28958814963257873
9,1,2,6.633165829145728e-08,-0.35979133742229474
9,1,3,1.1557788944723616e-07,-0.39489293131715275
9,2,0,4.321608040201004e-08,0.11408018015828847
9,2,1,7.336683417085427e-08,0.02632619542114334
9,3,0,3.9195979899497485e-08,-0.2544865557377207
9,3,1,6.93467336683417e-08,-0.2193849618428627
9,3,2,7.035175879396984e-08,0.5879516977388719
