# Tx Location: [10.0, 5.0, 1.5]
# Rx Positions: [[-10, 10, 1.5], [10, 10, 1.5], [-10, -10, 1.5], [10, -10, 1.5], [-15, 0, 1.5], [15, 0, 1.5], [0, 10, 1.5], [0, -10, 1.5]]
# Rx Orientations: [[-1.0471975511965976, 0, 0], [-2.0943951023931953, 0, 0], [1.0471975511965976, 0, 0], [2.0943951023931953, 0, 0], [0, 0, 0], [3.141592653589793, 0, 0], [-1.5707963267948966, 0, 0], [1.5707963267948966, 0, 0]]
trial_id,receiver,path_index,delay,angle
0,1,0,1.708542713567839e-08,0.5177485099491559
0,1,1,4.0201005025125626e-08,0.5352993068965848
0,1,2,5.4271356783919594e-08,-0.2193849618428627
0,2,0,8.341708542713566e-08,-0.39489293131715275
0,3,0,5.025125628140703e-08,-0.5177485099491559
0,3,1,6.532663316582914e-08,-0.5177485099491559
0,5,0,2.3115577889447233e-08,-0.7810104641605911
0,5,1,3.7185929648241203e-08,-1.1144756061617422
0,5,2,5.4271356783919594e-08,-0.710807276370875
0,5,3,8.241206030150752e-08,-1.0618232153194551
0,6,0,3.7185929648241203e-08,1.096924809214313
1,1,0,1.708542713567839e-08,0.5177485099491559
1,1,1,4.120603015075376e-08,0.5352993068965848
1,2,0,8.341708542713566e-08,-0.39489293131715275
1,3,0,5.025125628140703e-08,-0.5177485099491559
1,3,1,6.532663316582914e-08,-0.5177485099491559
1,5,0,2.3115577889447233e-08,-0.7810104641605911
1,5,1,3.7185929648241203e-08,-1.1144756061617422
1,5,2,5.326633165829145e-08,-0.693256479423446
1,5,3,8.241206030150752e-08,-1.0442724183720262
1,6,0,3.7185929648241203e-08,1.096924809214313
2,1,0,1.708542713567839e-08,0.5177485099491559
2,1,1,4.0201005025125626e-08,0.5177485099491559
2,1,2,5.829145728643215e-08,-0.7810104641605911
2,2,0,8.341708542713566e-08,-0.41244372826458187
2,3,0,5.025125628140703e-08,-0.5177485099491559
2,3,1,6.532663316582914e-08,-0.5177485099491559
2,5,0,2.3115577889447233e-08,-0.7810104641605911
2,5,1,3.7185929648241203e-08,-1.1144756061617422
2,5,2,5.326633165829145e-08,-0.745908870265733
2,5,3,8.241206030150752e-08,-1.0618232153194551
2,6,0,3.7185929648241203e-08,1.096924809214313
3,1,0,1.708542713567839e-08,0.5177485099491559
3,1,1,4.0201005025125626e-08,0.5352993068965848
3,1,2,5.728643216080401e-08,-0.13163097710571758
3,2,0,8.341708542713566e-08,-0.41244372826458187
3,3,0,5.025125628140703e-08,-0.5177485099491559
3,3,1,6.532663316582914e-08,-0.5177485099491559
3,5,0,2.3115577889447233e-08,-0.7810104641605911
