# Tx Location: [8.0, -5.0, 1.5]
# Rx Positions: [[-10, 10, 1.5], [10, 10, 1.5], [-10, -10, 1.5], [10, -10, 1.5], [-15, 0, 1.5], [15, 0, 1.5], [0, 10, 1.5], [0, -10, 1.5]]
# Rx Orientations: [[-1.0471975511965976, 0, 0], [-2.0943951023931953, 0, 0], [1.0471975511965976, 0, 0], [2.0943951023931953, 0, 0], [0, 0, 0], [3.141592653589793, 0, 0], [-1.5707963267948966, 0, 0], [1.5707963267948966, 0, 0]]
trial_id,receiver,path_index,delay,angle
0,1,0,4.924623115577889e-08,0.39489293131715275
0,1,1,1.0050251256281406e-07,-0.535299306896585
0,2,0,9.547738693467335e-08,-0.8336628550028781
0,3,0,1.809045226130653e-08,-0.13163097710571758
0,3,1,4.0201005025125626e-08,-0.35979133742229474
0,3,2,5.728643216080401e-08,-0.37734213436972386
0,3,3,8.643216080402009e-08,0.5528501038440137
0,3,4,9.045226130653265e-08,-0.500197713001727
0,5,0,2.9145728643216075e-08,0.6055024946863008
0,6,0,1.0954773869346733e-07,1.096924809214313
0,7,0,3.115577889447236e-08,-1.0091708244771682
0,7,1,6.231155778894471e-08,-1.2899835756360325
0,7,2,1.015075376884422e-07,-1.0969248092143133
